date,MKT,SMB,HML,RMW,CMA
2000-01-31,0.4387475359815612,0.5612524640184388,1.4560496363301423e-16,0.0,8.479401874628768e-17
2000-02-29,1.930272086474534e-15,0.30774374163383655,0.0,0.0,0.6922562583661747
2000-03-31,0.2614832458297667,0.6664709713481871,0.0,1.2666234231709268e-16,0.07204578282204645
2000-04-30,0.5343484841027218,1.8090569698454764e-16,0.3888103055698855,0.07684121032739268,6.8854347280480255e-18
2000-05-31,4.654228754838959e-16,0.013777535654349872,4.3443476305717746e-16,0.09637631566757904,0.8898461486780702
2000-06-30,0.0,0.06314619792251784,0.3996747680754699,0.5371790340020125,1.2971202830285852e-17
2000-07-31,0.5689223492070752,0.43107765079292476,2.965266060985746e-17,4.6275103974396936e-17,0.0
2000-08-31,0.07705235824071664,0.30752789126878777,0.3046980987713202,0.26219975873527107,0.04852189298390422
2000-09-30,0.4288878311373665,6.952133028872813e-16,0.0,0.0,0.5711121688626356
2000-10-31,0.0,0.2318443006796249,0.0034753813012444357,0.10868235675084784,0.6559979612682829
2000-11-30,0.10222421085618007,0.0,1.0057033940987122e-16,0.2935151406456689,0.6042606484981511
2000-12-31,0.0,0.218731275314449,0.0,0.041738994376421826,0.7395297303091297
2001-01-31,0.26157055221858183,0.27822371870200596,0.0690032065181791,0.015100741059954872,0.37610178150127827
2001-02-28,0.22519410566147902,0.7748058943385212,0.0,4.171637265227429e-17,0.0
2001-03-31,3.690517427087148e-16,0.45924985363297866,0.0,0.1540241573184155,0.3867259890486056
2001-04-30,0.0,0.5927877164758177,0.1776466044476527,0.2295656790765296,3.3722373356407786e-17
2001-05-31,0.7987002375495175,2.297801333158312e-16,0.0817618686584672,0.0,0.11953789379201529
2001-06-30,0.2354983523997202,0.3397229159288242,0.19063454684896922,0.1492326138904648,0.08491157093202142
2001-07-31,0.07492613481634963,0.386700482445236,6.242457940125672e-16,0.538373382738413,7.937012117963278e-16
2001-08-31,0.1903606971911676,0.0,0.2736958142593051,0.5359434885495273,1.5471056781599796e-18
2001-09-30,0.030265460634132164,0.3595638072326659,3.571853235276659e-16,0.11718114281204314,0.49298958932115833
2001-10-31,1.2969059035933875e-16,4.678797067310388e-16,1.372692694571307e-16,0.7646484485480628,0.23535155145193642
2001-11-30,0.2282110294522071,0.7717889705477933,0.0,3.559622079518307e-16,2.852142045488889e-16
2001-12-31,0.44381413827468075,0.10320173627942857,0.45298412544589123,0.0,0.0
2002-01-31,0.17702828130736292,0.3496904137078131,0.14941548954254386,0.3238658154422801,6.162291746217123e-17
2002-02-28,0.16414175527245012,0.27656407092181823,0.041731148883396185,0.4312265240545327,0.08633650086780281
2002-03-31,0.24724474630404028,0.138215443655778,0.0,0.1923548467843891,0.422184963255793
2002-04-30,0.3183118749044855,0.2330477424218745,0.16440378552077706,0.0,0.28423659715286304
2002-05-31,0.0,0.41032062206716635,0.14172308874401435,0.23009051940365602,0.21786576978516328
2002-06-30,0.23587372455396172,0.0,0.0,0.3035962422198551,0.4605300332261835
2002-07-31,2.375748030930225e-16,0.456471429786454,4.3971991660780787e-16,0.5435285702135458,0.0
2002-08-31,0.0,7.91033905045424e-16,7.771561172376096e-16,0.999999999999998,1.2351231148954867e-15
2002-09-30,0.23689782983988197,9.930000174722658e-17,0.674220750069818,0.08888142009030019,0.0
2002-10-31,7.590527609341875e-17,0.4343287064052242,0.0,0.5656712935947756,4.461803868507999e-16
2002-11-30,0.4748121046752018,0.0,2.714952354186846e-18,5.4093641594027755e-18,0.5251878953247981
2002-12-31,0.28242838860128466,0.1828640272324116,1.3713548119341848e-16,0.0,0.534707584166304
2003-01-31,0.0,0.30728594116696173,0.34251852383939996,0.3501955349936383,0.0
2003-02-28,1.2712397871512836e-17,0.5061527241237531,0.0,1.156520329154955e-17,0.49384727587624677
2003-03-31,1.3877787807814457e-17,0.0,0.0,1.0,0.0
2003-04-30,0.2435587893914608,0.2030619720847602,7.407219702193209e-15,0.5533792385237718,0.0
2003-05-31,0.2850077100809825,0.07181096570824244,0.4841306513131699,0.0,0.15905067289760613
2003-06-30,0.2896340905765218,0.16049534334663781,2.828073604292658e-17,0.0,0.5498705660768404
2003-07-31,0.2639385020237937,0.292318955240498,1.6091174140901716e-17,0.44374254273570835,0.0
2003-08-31,0.21237716299067314,0.30805205925553225,0.0,0.0,0.4795707777537947
2003-09-30,0.1408817292746539,0.11255854592840271,0.5944414784440469,1.976602204394745e-15,0.15211824635289448
2003-10-31,0.0,0.3799873875631384,0.0,0.5287162682482994,0.09129634418856228
2003-11-30,0.19428351237160307,0.11266321812521785,0.454517306641191,1.5009423825346202e-18,0.23853596286198797
2003-12-31,0.09679348566533556,0.18604224188959606,0.24131808994506335,0.057910613934994165,0.4179355685650109
2004-01-31,0.3072715653371292,2.6153124804695338e-15,0.15802771563964624,0.3191585921747273,0.21554212684849477
2004-02-29,0.14424103591033474,0.1969834220706814,0.21405068610215403,2.2125898186645294e-16,0.4447248559168296
2004-03-31,0.2529807956285823,0.03290720849411594,0.3188461989222705,0.39526579695503095,2.699394476528153e-16
2004-04-30,0.08887286873690414,0.4387617341531485,0.07955379165118735,0.39281160545876,0.0
2004-05-31,0.0,0.0,0.0,1.0,0.0
2004-06-30,0.9480089844619948,1.5009423825346202e-17,2.66103870709411e-17,0.0,0.05199101553800529
2004-07-31,0.2856939477571258,0.34868601689098927,0.05188518195530491,0.31373485339658,1.515056069018245e-17
2004-08-31,0.0,3.0089765725889427e-16,0.47488398462370557,0.525116015376294,1.920591141676127e-16
2004-09-30,0.3375545749082979,0.0,0.32964331123874924,0.33280211385295094,2.1307782944210256e-15
2004-10-31,0.12899467089225672,0.5906969766680673,0.23790756479982367,0.042400787639859404,0.0
2004-11-30,0.4570224926014836,1.772285152022799e-16,0.0,0.120522882781245,0.42245462461727123
2004-12-31,0.2380614589426742,0.26829980518660684,0.2615213779216479,0.2321173579490706,4.483444916188314e-16
2005-01-31,0.41911443324457837,0.0,2.1878469274840473e-16,0.14578800654149796,0.43509756021392776
2005-02-28,0.0,9.73958337719989e-17,0.6401358145328495,0.3598641854671508,0.0
2005-03-31,0.41535241045339844,0.0,0.17584825485703395,0.408799334689568,1.0729895738462256e-17
2005-04-30,0.0,5.586212883265136e-16,0.47033572274103885,7.003166517263742e-16,0.5296642772589599
2005-05-31,2.8108086941804e-16,0.0,0.0,1.0,0.0
2005-06-30,0.5715338803121623,0.13146389407790096,3.81334232853886e-17,0.22118296494761094,0.07581926066232574
2005-07-31,0.09652480035742785,0.21515553041016938,0.6689287413670301,0.019390927865372675,2.3568056482640466e-17
2005-08-31,0.5653500110576929,0.24601589262849272,0.0,0.18863409631381445,0.0
2005-09-30,0.0,0.0,1.0,0.0,0.0
2005-10-31,0.25286352965789793,8.478935327287107e-16,0.7471364703421011,1.904468878606569e-17,2.296191970558529e-16
2005-11-30,1.220675982587754e-16,6.692136843929382e-16,1.0,0.0,0.0
2005-12-31,1.0,3.469446951953614e-16,0.0,2.3592239273284576e-16,0.0
2006-01-31,0.0,1.2248700144101872e-16,7.632783294297951e-17,0.9999999999999999,1.3501611125321104e-16
2006-02-28,0.15241810295420455,0.5272728992876827,0.32030899775811267,0.0,8.280763498947491e-17
2006-03-31,4.163336342344337e-17,2.636779683484747e-16,0.0,0.0,1.0
2006-04-30,1.6231939192342027e-17,0.9150671560544943,0.08493284394550574,1.9325300466713318e-16,0.0
2006-05-31,0.1964846868115521,0.0,0.27266151786445536,0.530853795323993,7.586185894287124e-17
2006-06-30,1.3113610890316069e-15,0.0,0.43359125736950005,1.8129216733085662e-16,0.5664087426305008
2006-07-31,0.04352920053375668,0.0,0.0,0.9564707994662435,2.0367923656266357e-16
2006-08-31,0.04153711157045404,0.0,0.5726895249519054,0.2968859908791779,0.08888737259846406
2006-09-30,0.2330523396360131,0.0,0.0,0.0,0.7669476603928366
2006-10-31,0.2829369210673864,0.0,1.2756900638383369e-15,0.48582314130275583,0.23123993762987016
2006-11-30,0.5611310034448451,0.06144219580773876,0.0,0.28810430414805904,0.089322496599357
2006-12-31,0.6204913248039915,2.3500632660039024e-16,3.40386542601245e-16,0.37950867519600834,0.0
2007-01-31,0.15914862460572873,4.588055602756588e-16,0.39706939625660453,3.035901608230973e-16,0.443781979137666
2007-02-28,0.5222232019269434,8.428655451538092e-17,3.199895657148878e-16,0.33533870859071996,0.1424380894823362
2007-03-31,0.0,1.0,0.0,0.0,0.0
2007-04-30,0.3076053128301897,4.541659373070734e-16,0.0,0.6923946871698098,1.8566326929103823e-16
2007-05-31,0.21649212275694799,1.5981604831766141e-15,0.0,0.5114282099874824,0.2720796672555684
2007-06-30,0.22659375180089347,0.11163060368500571,3.572723561629963e-16,0.6617756445141026,0.0
2007-07-31,5.094173422473795e-16,0.2962287639690824,6.944508914483195e-15,0.7037712360309145,0.0
2007-08-31,4.5102810375396984e-14,7.02632396709646e-14,5.1361692676721304e-14,0.9999999999998301,3.191891195797325e-15
2007-09-30,1.0,0.0,6.938893903907228e-17,0.0,9.71445146547012e-17
2007-10-31,1.0,0.0,0.0,0.0,0.0
2007-11-30,1.0,0.0,0.0,9.71445146547012e-17,0.0
2007-12-31,0.0,0.0,0.0,1.0,0.0
2008-01-31,2.4124544706451564e-15,0.18196065755874719,2.974973578607289e-16,0.8180393424412487,1.370903989220528e-15
2008-02-29,1.4369228974960936e-14,0.027566138481724324,0.13238943096960323,0.499241272900482,0.3408031576481761
2008-03-31,0.0,0.0,0.0,1.0,0.0
2008-04-30,0.0,0.2552835032057805,5.5473173705829176e-17,0.6023798917544322,0.14233660503978737
2008-05-31,0.2841538686057368,6.153181377473811e-16,9.452765930371824e-17,0.7158461313942623,7.27788178335432e-17
2008-06-30,0.008806823516546618,0.5482943936789528,0.0,0.4147496512323347,0.028149131572171478
2008-07-31,0.0,0.3531810069357935,0.0,0.6468189930642099,1.966138700617262e-15
2008-08-31,0.0,0.3936088648778212,0.606391135122179,6.763570336187021e-17,3.594458785515481e-16
2008-09-30,0.08150301275544128,0.3431165892923264,0.07390326144401994,0.3295933802110498,0.1718837562971626
2008-10-31,1.3557528271427054e-15,0.006600733879648272,0.45248077889510185,0.24042065575617338,0.30049783146907505
2008-11-30,3.8927744680669737e-16,0.0,0.0,0.31290720338175,0.6870927966184226
2008-12-31,0.03679420435250788,0.0,0.0,0.24453914541967944,0.718666650227927
2009-01-31,6.567866782275244e-17,0.7643051923143578,3.995552784935674e-16,0.23569480768564216,0.0
2009-02-28,0.0,0.0,0.0,1.0,0.0
2009-03-31,0.0,0.0,0.0,1.0,0.0
2009-04-30,0.48456248793191414,6.238143546643746e-17,0.5154375120680862,0.0,0.0
2009-05-31,0.025773840699326103,0.5059730511885442,0.018168059444285508,0.3479032109343348,0.10218183773350943
2009-06-30,0.7172712727839792,0.0,0.282728727216021,0.0,0.0
2009-07-31,0.0,1.0,0.0,2.7755575615628914e-17,0.0
2009-08-31,0.09893822290976137,0.07014232292884769,0.0432671548629775,0.10717407851329318,0.6804782207851203
2009-09-30,0.08771371541995215,0.0,0.08920557207492137,3.0973665540484814e-16,0.8230807125051265
2009-10-31,0.10870245673251949,0.29792097126591655,3.135610091617013e-19,0.4358768183904209,0.15749975361114305
2009-11-30,0.06422145589551127,0.0,3.2915446220417935e-16,0.9357785441044887,0.0
2009-12-31,0.30723516231474024,0.0,5.935574907555037e-16,0.5107509513885814,0.1820138862966779
2010-01-31,0.02263520675386848,0.6087978396550078,3.3041336492203605e-16,0.3685669535911236,0.0
2010-02-28,2.6078989174661443e-15,0.15994569493895788,1.074071425849885e-15,0.0,0.8400543050610386
2010-03-31,0.21419768695979677,1.8890952306139033e-18,0.20686282908670564,0.13627054963035184,0.4426689343231458
2010-04-30,0.2263574141173565,7.470830594782929e-19,0.09158705609759822,0.12355992956784116,0.5584956002172041
2010-05-31,0.0357717281265169,0.2934805440482818,0.02571480173156322,0.32751971702577176,0.31751320906786634
2010-06-30,0.0,0.11069475740467993,0.0,0.8893052426095776,0.0
2010-07-31,0.0,0.0,3.7470027081099033e-16,1.0,0.0
2010-08-31,0.1276470190738619,0.0,1.3101873864393996e-15,0.38517194714828196,0.48718103377785543
2010-09-30,0.0,0.0,0.0,1.0,0.0
2010-10-31,0.14258939722281366,0.3074934640456027,5.5085890399154925e-15,0.4365769116243336,0.11334022710724458
2010-11-30,0.10775116955639352,0.048210435931257636,0.0,0.844038394512349,4.896983871092401e-16
2010-12-31,4.419628248786959e-14,0.3168637259755952,9.199496431732899e-14,0.3092670328361667,0.37386924118810194
2011-01-31,0.13059539561096659,4.273528976035017e-16,0.07792926086711129,0.0,0.7914753435219221
2011-02-28,0.1977560906104633,0.0,0.0,9.01531047080642e-17,0.8022439093895369
2011-03-31,0.2545055134002827,0.1449970505022216,0.14660345627136043,0.0,0.4538939798261356
2011-04-30,0.06280981684778553,0.32240454662605683,1.4496587727431086e-15,0.6147856365261566,0.0
