date,MKT,SMB,HML,RMW,CMA
2000-01-31,0.5164159700348081,0.12479361656068005,-2.503943212135999e-16,-0.2999999999999926,0.658790413404509
2000-02-29,0.5093000564144324,0.0,1.870584172584608e-15,-0.3000000000000013,0.7906999435855683
2000-03-31,0.3423616358316245,-0.03684299486696381,-0.1936594411536717,-0.06949756397936137,0.9576383641683927
2000-04-30,0.514830527774725,-0.12193460542180637,-0.11265549351378697,-0.0654099010644065,0.7851694722252749
2000-05-31,0.46996390728358534,-8.73841540034899e-18,0.44107287235498777,0.3889632203614269,-0.3
2000-06-30,0.0962368118477489,0.2302038041510133,-0.04802696144428324,0.7440597125925511,-0.02247336714702993
2000-07-31,0.23857186062950506,0.3833956823682654,-0.3,0.2685412370465629,0.4094912199556668
2000-08-31,1.0222532246744351,0.1911907413749241,0.08655603395064074,-0.29999999999999993,-9.27331670654008e-18
2000-09-30,0.5672300947584313,-0.2999999999999998,-1.0090618797345755e-16,0.0,0.7327699052415685
2000-10-31,0.3153686786755743,0.42270882648749364,0.5619224948369322,-0.04579727264029607,-0.25420272735970384
2000-11-30,0.5421045256261646,-1.9303880867925505e-17,0.7578954743738353,-0.17364842157653726,-0.12635157842346253
2000-12-31,0.12068535905646713,0.6267678561505099,0.552546784793023,-0.09225360406934464,-0.20774639593065536
2001-01-31,0.4232086004887324,0.18057975012617297,0.6962116493850947,-0.26786266384159446,-0.0321373361584056
2001-02-28,0.3657891704836104,0.2133460115832863,-0.05031279152334739,0.04036574169317745,0.4308118677632733
2001-03-31,0.45840696153272437,0.14783337222094287,0.6937596662463328,-0.30000000000000004,0.0
2001-04-30,0.32265746978230814,0.42575106124037815,0.5071153596875461,-0.19455174612376447,-0.06097214458646782
2001-05-31,0.35349116839453193,0.37882514189226274,0.5676836897132055,-1.14044516018319e-17,-0.3
2001-06-30,0.16590105095352334,0.593280214350597,0.5288858537006486,0.0119328809952312,-0.2999999999999999
2001-07-31,0.05009442727566983,0.4895348786451313,-0.3,0.548374693445524,0.21199600063367482
2001-08-31,0.2989725502068495,0.0,1.0010274497931506,-0.19154085297794093,-0.10845914702205915
2001-09-30,0.2758582924647468,0.12323138116431924,0.9009103263709339,-0.25067298957279843,-0.049327010427201654
2001-10-31,0.1613627435134245,-0.16284585851940678,0.6041486324099595,-0.1371541414805932,0.5344886240766156
2001-11-30,0.009250326504873677,0.6008661654079149,-0.30000000000000004,0.689883508087211,1.1363624613774242e-16
2001-12-31,0.1453069894512633,0.540216197424417,0.25091886784824485,0.3635579452760751,-0.30000000000000027
2002-01-31,0.40920683615354203,0.20777766251389737,-0.3000000000000001,0.5229890958645824,0.16002640546797833
2002-02-28,0.10902712661326312,0.23129415841432205,0.9596787149724147,-0.06426167615998428,-0.23573832384001578
2002-03-31,0.2368948228206001,-0.11686111948496947,1.03258602956269,-0.18313888051503116,0.03051914761671147
2002-04-30,0.2746724995941868,0.4252443088437645,-0.30000000000000004,0.23119496984145846,0.3688882217205902
2002-05-31,0.2619326302296298,0.18452330166333739,0.36811247508469525,-0.17949556118630966,0.36492715420864713
2002-06-30,0.40130460650345234,0.08334553757346444,-0.30000000000000354,-7.861067143912458e-16,0.8153498559230857
2002-07-31,0.12084253297747982,0.07530599839913991,1.10385146862338,-0.2942349654952409,-0.005765034504759032
2002-08-31,0.0,-0.1560989497805515,-0.14390105021944866,0.0,1.3
2002-09-30,-0.021278999179753233,-0.0971653511351431,1.2999999999999996,6.366613504131636e-17,-0.1815556496851035
2002-10-31,0.0,0.5763137002960407,0.6023811168951697,0.1213051828087892,-0.2999999999999998
2002-11-30,0.49641372186219496,-0.30000000000000016,-6.91551579456301e-17,0.8035862781378057,0.0
2002-12-31,0.2338909415285514,0.29241442359922315,-0.2999999999999998,0.08916851461179987,0.6845261202604253
2003-01-31,-0.1302793969915283,4.4018258064776477e-16,1.2999999999999452,4.948298145510455e-14,-0.16972060300846745
2003-02-28,-0.11677431307727641,-0.18322568692272356,0.5143487653405523,6.295911496831701e-17,0.7856512346594479
2003-03-31,0.22975704880124156,0.06812313715631278,-0.299999999999999,0.36371609574426267,0.6384037182981818
2003-04-30,-0.3000000000000001,0.0,-3.165870343657673e-17,1.3000000000000005,0.0
2003-05-31,0.2980690350587037,0.4577347459511612,-0.300000000000001,0.30533520950968884,0.23886100948044853
2003-06-30,0.0784091801703976,0.04804572163245511,1.0818677093929279,-0.06782234174028182,-0.14050026945549884
2003-07-31,0.19582613509928642,0.23633715950044548,0.5174503877543335,0.17549059292658153,-0.1251042752806468
2003-08-31,0.4018601722198955,0.21257262459115311,-0.29999999999999993,0.3465166325351965,0.33905057065375477
2003-09-30,0.2843486922664978,0.16240996042528089,-0.29999999999999993,0.18452619432901268,0.6687151529792087
2003-10-31,0.5421614128428153,-0.30000000000000004,-1.5625216778000078e-17,0.3808122859812186,0.37702630117596625
2003-11-30,0.12525708206225744,0.18204068831492928,0.9471037874876285,-0.08880114899585179,-0.16560040886896316
2003-12-31,0.16153125344812524,0.21182841990026602,-0.07688639112361481,0.15856316631996267,0.544963551455261
2004-01-31,0.3939509397148872,0.011612534238497618,-0.11190592837697226,0.4289585777574312,0.2773838766661565
2004-02-29,0.24906292774006034,0.13528169332063233,-0.016175100027861877,0.12136882690438987,0.5104616520627793
2004-03-31,0.06639784645416674,0.020133229786799125,1.213468923759034,-0.12957579443592274,-0.17042420556407717
2004-04-30,0.5165568403768386,0.059813782245474206,-0.2999999999999998,0.5133565058486714,0.21027287152901594
2004-05-31,0.6372787040754645,0.19446011820252282,-0.25040982371333287,0.4682611777220128,-0.04959017628666716
2004-06-30,0.4520197420287248,0.0,-0.3000000000000248,0.29325204857273784,0.5547282093985517
2004-07-31,0.2705201828951615,0.636765208400705,0.0,0.3927146087041335,-0.3
2004-08-31,0.1666857001384886,-0.0069109382345594285,1.1333142998615109,-0.030587441059433264,-0.2625016207060069
2004-09-30,0.2616224712600874,-1.9720261088972037e-16,1.0383775287399124,0.0,-0.29999999999999954
2004-10-31,0.09945913491226252,0.43987546943139416,0.6756524513269436,0.08501294432939911,-0.29999999999999943
2004-11-30,0.47132940193310574,2.9474086023078853e-17,-0.2999999999999999,0.4067547435504025,0.4219158545164918
2004-12-31,0.31481850136884276,0.4332776032576937,0.12164461206352836,0.43025928330993535,-0.3
2005-01-31,0.34200275912426115,0.2306045574406315,0.47560590797869357,0.2517867754564137,-0.3
2005-02-28,0.0,0.0,1.3,5.88860961175844e-17,-0.30000000000000027
2005-03-31,0.26939451485047955,0.0,1.0306054851495206,-0.032869802684082856,-0.26713019731591714
2005-04-30,0.26725147428338264,-0.3,1.0327485257166176,-1.2468324983583301e-17,-4.3011909545099744e-17
2005-05-31,0.5516412361352626,-0.2540264291914806,0.4085613519204552,0.3397974119442816,-0.045973570808519076
2005-06-30,0.5209788912694503,0.09458415033724714,-0.29999999999999993,0.6220471225370332,0.06238983585626893
2005-07-31,0.25839785124694997,0.18209990224981332,0.7031765092599505,0.15632573724328566,-0.2999999999999999
2005-08-31,-0.19044522886149556,1.3,-0.10955477113850434,0.0,-5.8482380096058045e-18
2005-09-30,-0.0006876866318642011,0.0,1.3000000000000003,-2.280248532589178e-17,-0.29931231336813563
2005-10-31,0.4151863702032277,-0.29999999999999993,0.06528267700400525,0.2739909139058166,0.5455400388869501
2005-11-30,0.5700877707226222,2.0360596821272607e-16,0.0,0.7299122292773774,-0.30000000000000016
2005-12-31,0.509539657558405,2.5163231280557127e-17,0.27343249904963773,0.517027843391957,-0.30000000000000016
2006-01-31,9.159339953157541e-16,1.3000000000000071,-6.1547988927657116e-15,-5.5441762292218755e-15,-0.30000000000000543
2006-02-28,0.15030531958104756,0.5250964703885734,0.5310080937947536,0.09359011623562519,-0.2999999999999998
2006-03-31,-0.03786656755317354,-1.53531585969408e-17,-0.2621334324468262,-8.0052936624495e-17,1.3
2006-04-30,1.2999999999999998,0.0,1.5265566588595902e-16,3.469446951953614e-17,-0.30000000000000016
2006-05-31,0.7468507061506902,-0.17470135927696864,0.5213328370027686,0.03181645684654111,-0.12529864072303132
2006-06-30,0.46250511963241053,-0.2999999999999989,0.7059363529000406,0.13155852746754854,-4.2631464696840475e-16
2006-07-31,-0.2999999999999999,0.7338715377452791,0.566128462254721,-6.099314846588766e-17,-1.3832316783669059e-16
2006-08-31,9.831825468603701e-17,-0.30000000000000027,1.3000000000000003,0.0,0.0
2006-09-30,0.0,0.16263744736888708,-0.3000000000000035,2.3737208634598225e-16,1.137362552631113
2006-10-31,0.06349693712928724,-0.1262082129847254,-0.1737917870152742,0.18245944214357862,1.0540436207271342
2006-11-30,0.816316675492312,-0.3000000000000001,0.4273584072775019,0.05632491723018586,1.0200542498075681e-16
2006-12-31,0.7286495382367572,-0.2438558872515851,-0.030313504777356216,0.5713504617632428,-0.025830607971058562
